x1, x2, x3, time
-0.510603, -0.044103, 0.111575, 13.439902
-0.511323, -0.044362, 0.111566, 13.444888
-0.512071, -0.044631, 0.111554, 13.449924
-0.512853, -0.044912, 0.111551, 13.454896
-0.513589, -0.045183, 0.111522, 13.459927
-0.514291, -0.045443, 0.111461, 13.464902
-0.515023, -0.045716, 0.111409, 13.469908
-0.515757, -0.046000, 0.111376, 13.474883
-0.516509, -0.046310, 0.111382, 13.479995
-0.517291, -0.046640, 0.111410, 13.484947
-0.518078, -0.046977, 0.111452, 13.489944
-0.518880, -0.047331, 0.111477, 13.494956
-0.519600, -0.047688, 0.111463, 13.499992
-0.520284, -0.048062, 0.111405, 13.504961
-0.520993, -0.048457, 0.111344, 13.509975
-0.521707, -0.048865, 0.111298, 13.514978
-0.522412, -0.049287, 0.111242, 13.519947
-0.523145, -0.049728, 0.111233, 13.524960
-0.523912, -0.050178, 0.111258, 13.529943
-0.524630, -0.050623, 0.111276, 13.534930
-0.525290, -0.051056, 0.111288, 13.539937
-0.525928, -0.051489, 0.111277, 13.544937
-0.526570, -0.051936, 0.111275, 13.549939
-0.527206, -0.052389, 0.111265, 13.554934
-0.527836, -0.052871, 0.111254, 13.560009
-0.528497, -0.053382, 0.111244, 13.564944
-0.529141, -0.053921, 0.111237, 13.569886
-0.529736, -0.054469, 0.111193, 13.574882
-0.530316, -0.055045, 0.111124, 13.579982
-0.530868, -0.055624, 0.111030, 13.585027
-0.531413, -0.056202, 0.110962, 13.589958
-0.532006, -0.056807, 0.110946, 13.594942
-0.532607, -0.057415, 0.110941, 13.599986
-0.533198, -0.058025, 0.110940, 13.604879
-0.533792, -0.058631, 0.110953, 13.609954
-0.534386, -0.059263, 0.110955, 13.614887
-0.534912, -0.059900, 0.110897, 13.619939
-0.535404, -0.060564, 0.110809, 13.625244
-0.535914, -0.061270, 0.110747, 13.630238
-0.536418, -0.061993, 0.110677, 13.635278
-0.536939, -0.062715, 0.110625, 13.640000
-0.537454, -0.063437, 0.110553, 13.644969
-0.537963, -0.064165, 0.110494, 13.649959
-0.538503, -0.064897, 0.110470, 13.654938
-0.538992, -0.065624, 0.110428, 13.660024
-0.539481, -0.066378, 0.110387, 13.664973
-0.539956, -0.067147, 0.110341, 13.669945
-0.540405, -0.067904, 0.110290, 13.674938
-0.540855, -0.068662, 0.110241, 13.679971
-0.541332, -0.069460, 0.110222, 13.684949
-0.541772, -0.070265, 0.110160, 13.690005
-0.542223, -0.071083, 0.110088, 13.694964
-0.542694, -0.071920, 0.110039, 13.700138
-0.543140, -0.072741, 0.109984, 13.705076
-0.543502, -0.073553, 0.109895, 13.709979
-0.543849, -0.074372, 0.109813, 13.714942
-0.544186, -0.075189, 0.109728, 13.719960
-0.544487, -0.075992, 0.109606, 13.725004
-0.544824, -0.076781, 0.109500, 13.730262
-0.545137, -0.077566, 0.109410, 13.735089
-0.545423, -0.078367, 0.109331, 13.740093
-0.545696, -0.079182, 0.109267, 13.745077
-0.545936, -0.080002, 0.109197, 13.749984
-0.546183, -0.080843, 0.109144, 13.754942
-0.546429, -0.081710, 0.109085, 13.759979
-0.546649, -0.082593, 0.109016, 13.764919
-0.546872, -0.083487, 0.108972, 13.769985
-0.547034, -0.084371, 0.108924, 13.774930
-0.547143, -0.085252, 0.108867, 13.779948
-0.547277, -0.086143, 0.108829, 13.784849
-0.547353, -0.087024, 0.108746, 13.790001
-0.547409, -0.087882, 0.108642, 13.795000
-0.547521, -0.088763, 0.108576, 13.799942
-0.547599, -0.089651, 0.108504, 13.804962
-0.547624, -0.090548, 0.108413, 13.809994
-0.547642, -0.091422, 0.108319, 13.814940
-0.547650, -0.092301, 0.108225, 13.819956
-0.547622, -0.093152, 0.108123, 13.824982
-0.547600, -0.093990, 0.108032, 13.830172
-0.547600, -0.094833, 0.107958, 13.835142
-0.547573, -0.095691, 0.107868, 13.840091
-0.547542, -0.096544, 0.107768, 13.845002
-0.547537, -0.097392, 0.107669, 13.850002
-0.547516, -0.098241, 0.107561, 13.854938
-0.547491, -0.099116, 0.107468, 13.860004
-0.547467, -0.099990, 0.107390, 13.865003
-0.547429, -0.100864, 0.107318, 13.869984
-0.547372, -0.101732, 0.107243, 13.874980
-0.547286, -0.102608, 0.107160, 13.879952
-0.547175, -0.103473, 0.107076, 13.884982
-0.547040, -0.104333, 0.106997, 13.890021
-0.546888, -0.105188, 0.106929, 13.894943
-0.546718, -0.106022, 0.106863, 13.900060
-0.546529, -0.106850, 0.106798, 13.904958
-0.546330, -0.107659, 0.106730, 13.909917
-0.546126, -0.108436, 0.106657, 13.914908
-0.545918, -0.109211, 0.106586, 13.919921
-0.545703, -0.109968, 0.106514, 13.924897
-0.545478, -0.110724, 0.106444, 13.929847
-0.545243, -0.111508, 0.106379, 13.934885
-0.544991, -0.112295, 0.106312, 13.939912
-0.544719, -0.113080, 0.106243, 13.944887
-0.544429, -0.113873, 0.106169, 13.949976
-0.544133, -0.114660, 0.106098, 13.954986
-0.543816, -0.115453, 0.106016, 13.960045
-0.543494, -0.116244, 0.105932, 13.964978
-0.543173, -0.117015, 0.105847, 13.969988
-0.542835, -0.117766, 0.105749, 13.974957
-0.542488, -0.118484, 0.105642, 13.979953
-0.542142, -0.119179, 0.105537, 13.984910
-0.541785, -0.119884, 0.105432, 13.989994
-0.541420, -0.120582, 0.105326, 13.994933
-0.541046, -0.121291, 0.105220, 13.999975
-0.540661, -0.121999, 0.105108, 14.004961
-0.540265, -0.122699, 0.104994, 14.010006
-0.539859, -0.123406, 0.104883, 14.014988
-0.539461, -0.124120, 0.104790, 14.020006
-0.539058, -0.124840, 0.104706, 14.025188
-0.538637, -0.125563, 0.104622, 14.030122
-0.538222, -0.126265, 0.104547, 14.035030
-0.537822, -0.126941, 0.104484, 14.040058
-0.537417, -0.127585, 0.104414, 14.045002
-0.537005, -0.128188, 0.104339, 14.050063
-0.536588, -0.128783, 0.104270, 14.055041
-0.536171, -0.129373, 0.104216, 14.059996
-0.535735, -0.129949, 0.104159, 14.064945
-0.535279, -0.130545, 0.104104, 14.069982
-0.534819, -0.131147, 0.104053, 14.074948
-0.534328, -0.131752, 0.103990, 14.079890
-0.533802, -0.132362, 0.103914, 14.084908
-0.533262, -0.132957, 0.103843, 14.089980
-0.532723, -0.133560, 0.103789, 14.094892
-0.532178, -0.134164, 0.103743, 14.099922
-0.531590, -0.134712, 0.103663, 14.104883
-0.530987, -0.135229, 0.103577, 14.109987
-0.530407, -0.135723, 0.103510, 14.114941
-0.529843, -0.136186, 0.103457, 14.119963
-0.529235, -0.136610, 0.103380, 14.124978
-0.528635, -0.137024, 0.103322, 14.130047
-0.528079, -0.137442, 0.103303, 14.134968
-0.527483, -0.137856, 0.103268, 14.140030
-0.526828, -0.138274, 0.103191, 14.144945
-0.526201, -0.138706, 0.103138, 14.150003
-0.525582, -0.139139, 0.103101, 14.154936
-0.524920, -0.139562, 0.103061, 14.160050
-0.524248, -0.139989, 0.103034, 14.164941
-0.523597, -0.140410, 0.103030, 14.169889
-0.522914, -0.140825, 0.103010, 14.174942
-0.522162, -0.141217, 0.102933, 14.179995
-0.521460, -0.141588, 0.102890, 14.185091
-0.520743, -0.141928, 0.102838, 14.189905
-0.519972, -0.142235, 0.102773, 14.194934
-0.519254, -0.142543, 0.102747, 14.199888
-0.518535, -0.142826, 0.102715, 14.204942
-0.517782, -0.143087, 0.102668, 14.209938
-0.517036, -0.143366, 0.102635, 14.214929
-0.516256, -0.143636, 0.102599, 14.220138
-0.515474, -0.143905, 0.102571, 14.225000
-0.514698, -0.144169, 0.102550, 14.230010
-0.513902, -0.144424, 0.102529, 14.234916
-0.513107, -0.144675, 0.102531, 14.239965
-0.512285, -0.144882, 0.102515, 14.244961
-0.511469, -0.145084, 0.102494, 14.249949
-0.510640, -0.145262, 0.102454, 14.254951
-0.509797, -0.145429, 0.102409, 14.260259
-0.508974, -0.145591, 0.102371, 14.264959
-0.508180, -0.145742, 0.102350, 14.270006
-0.507363, -0.145891, 0.102320, 14.274974
-0.506542, -0.146030, 0.102307, 14.279907
-0.505745, -0.146179, 0.102301, 14.284890
-0.504916, -0.146309, 0.102273, 14.289961
-0.504087, -0.146411, 0.102246, 14.294934
-0.503219, -0.146490, 0.102208, 14.299932
-0.502342, -0.146552, 0.102180, 14.304942
-0.501439, -0.146588, 0.102137, 14.309935
-0.500569, -0.146621, 0.102134, 14.314924
-0.499727, -0.146645, 0.102148, 14.319992
-0.498865, -0.146639, 0.102147, 14.325136
-0.497999, -0.146620, 0.102154, 14.330006
-0.497162, -0.146609, 0.102192, 14.334928
-0.496300, -0.146583, 0.102213, 14.339977
-0.495438, -0.146549, 0.102232, 14.344932
-0.494532, -0.146487, 0.102222, 14.349930
-0.493615, -0.146411, 0.102199, 14.354913
-0.492674, -0.146318, 0.102156, 14.360002
-0.491770, -0.146228, 0.102148, 14.364887
-0.490897, -0.146141, 0.102156, 14.369890
-0.490003, -0.146034, 0.102143, 14.374890
-0.489117, -0.145919, 0.102139, 14.379896
-0.488251, -0.145796, 0.102137, 14.384993
-0.487378, -0.145648, 0.102131, 14.390009
-0.486503, -0.145480, 0.102125, 14.394993
-0.485611, -0.145289, 0.102125, 14.399982
-0.484706, -0.145080, 0.102114, 14.404995
-0.483836, -0.144871, 0.102139, 14.409969
-0.483017, -0.144678, 0.102203, 14.414935
-0.482170, -0.144469, 0.102236, 14.420019
-0.481310, -0.144238, 0.102267, 14.424942
-0.480491, -0.144011, 0.102298, 14.429983
-0.479678, -0.143766, 0.102314, 14.434927
-0.478861, -0.143501, 0.102321, 14.440014
-0.478052, -0.143224, 0.102307, 14.444943
-0.477263, -0.142938, 0.102282, 14.449903
-0.476537, -0.142664, 0.102276, 14.454902
-0.475853, -0.142395, 0.102282, 14.459910
-0.475180, -0.142123, 0.102300, 14.464857
-0.474489, -0.141837, 0.102329, 14.469911
-0.473821, -0.141548, 0.102375, 14.474895
-0.473193, -0.141258, 0.102438, 14.479931
-0.472534, -0.140936, 0.102475, 14.484996
-0.471859, -0.140595, 0.102492, 14.490045
-0.471159, -0.140228, 0.102496, 14.495051
-0.470500, -0.139864, 0.102513, 14.500448
-0.469900, -0.139519, 0.102536, 14.505000
-0.469270, -0.139145, 0.102544, 14.509856
-0.468642, -0.138759, 0.102543, 14.514889
-0.468058, -0.138366, 0.102574, 14.520014
-0.467474, -0.137953, 0.102597, 14.525048
-0.466845, -0.137517, 0.102581, 14.529981
-0.466222, -0.137079, 0.102577, 14.534934
-0.465624, -0.136641, 0.102592, 14.539973
-0.465074, -0.136214, 0.102662, 14.544995
-0.464567, -0.135803, 0.102738, 14.550031
-0.464012, -0.135372, 0.102791, 14.555040
-0.463462, -0.134928, 0.102841, 14.560047
-0.462947, -0.134476, 0.102883, 14.564949
-0.462404, -0.133996, 0.102893, 14.570099
-0.461814, -0.133487, 0.102875, 14.574955
-0.461231, -0.132968, 0.102861, 14.579964
-0.460726, -0.132467, 0.102909, 14.584985
-0.460232, -0.131957, 0.102946, 14.589977
-0.459692, -0.131420, 0.102974, 14.594942
-0.459188, -0.130881, 0.103030, 14.599975
-0.458692, -0.130338, 0.103094, 14.604988
-0.458209, -0.129789, 0.103161, 14.609959
-0.457693, -0.129218, 0.103218, 14.614940
-0.457165, -0.128639, 0.103261, 14.620044
-0.456654, -0.128059, 0.103310, 14.625005
-0.456201, -0.127489, 0.103363, 14.629992
-0.455751, -0.126914, 0.103401, 14.634984
-0.455284, -0.126319, 0.103429, 14.639944
-0.454850, -0.125714, 0.103470, 14.644938
-0.454452, -0.125101, 0.103517, 14.650005
-0.454051, -0.124467, 0.103555, 14.654960
-0.453596, -0.123788, 0.103561, 14.660166
-0.453176, -0.123122, 0.103598, 14.665131
-0.452780, -0.122470, 0.103641, 14.669928
-0.452395, -0.121807, 0.103711, 14.674899
-0.452040, -0.121139, 0.103794, 14.680108
-0.451672, -0.120443, 0.103892, 14.685094
-0.451321, -0.119745, 0.103971, 14.690707
-0.450969, -0.119038, 0.104038, 14.694939
-0.450633, -0.118331, 0.104096, 14.699936
-0.450252, -0.117596, 0.104130, 14.704941
-0.449875, -0.116843, 0.104171, 14.709931
-0.449526, -0.116098, 0.104196, 14.714895
-0.449191, -0.115343, 0.104242, 14.719914
-0.448886, -0.114608, 0.104301, 14.724948
-0.448560, -0.113866, 0.104354, 14.729976
-0.448275, -0.113118, 0.104435, 14.734931
-0.448008, -0.112358, 0.104502, 14.739937
-0.447763, -0.111592, 0.104579, 14.744885
-0.447531, -0.110839, 0.104661, 14.749992
-0.447319, -0.110093, 0.104772, 14.754925
-0.447067, -0.109323, 0.104841, 14.759977
-0.446839, -0.108549, 0.104898, 14.765001
-0.446641, -0.107796, 0.104959, 14.769975
-0.446389, -0.107004, 0.104980, 14.774977
-0.446186, -0.106195, 0.105036, 14.779963
-0.446043, -0.105378, 0.105109, 14.784943
-0.445879, -0.104544, 0.105171, 14.789875
-0.445744, -0.103686, 0.105225, 14.794918
-0.445614, -0.102807, 0.105270, 14.799927
-0.445494, -0.101922, 0.105340, 14.804948
-0.445396, -0.101072, 0.105419, 14.809900
-0.445275, -0.100210, 0.105485, 14.814866
-0.445193, -0.099352, 0.105558, 14.819916
-0.445158, -0.098509, 0.105655, 14.824914
-0.445068, -0.097654, 0.105734, 14.829912
-0.444980, -0.096779, 0.105801, 14.834900
-0.444960, -0.095913, 0.105909, 14.840056
-0.444903, -0.095049, 0.106001, 14.845016
-0.444833, -0.094167, 0.106088, 14.850029
-0.444827, -0.093289, 0.106190, 14.855016
-0.444905, -0.092442, 0.106302, 14.860044
-0.444956, -0.091579, 0.106388, 14.864938
-0.444993, -0.090701, 0.106459, 14.869951
-0.445074, -0.089835, 0.106549, 14.874918
-0.445141, -0.088932, 0.106636, 14.879923
-0.445241, -0.088010, 0.106733, 14.884964
-0.445378, -0.087092, 0.106842, 14.890026
-0.445492, -0.086170, 0.106929, 14.895185
-0.445605, -0.085254, 0.107011, 14.899997
-0.445768, -0.084383, 0.107105, 14.904902
-0.445962, -0.083525, 0.107191, 14.909892
-0.446173, -0.082660, 0.107269, 14.914917
-0.446409, -0.081792, 0.107346, 14.919920
-0.446667, -0.080921, 0.107428, 14.924890
-0.446933, -0.080067, 0.107514, 14.929884
-0.447203, -0.079209, 0.107595, 14.934927
-0.447466, -0.078340, 0.107669, 14.939897
-0.447712, -0.077467, 0.107730, 14.944952
-0.447972, -0.076574, 0.107799, 14.950002
-0.448242, -0.075671, 0.107873, 14.954973
-0.448504, -0.074755, 0.107941, 14.959975
-0.448771, -0.073855, 0.108009, 14.965001
-0.449040, -0.072995, 0.108072, 14.969939
-0.449323, -0.072132, 0.108133, 14.974939
-0.449612, -0.071277, 0.108188, 14.979952
-0.449910, -0.070441, 0.108248, 14.985008
-0.450227, -0.069618, 0.108321, 14.989986
-0.450566, -0.068830, 0.108409, 14.994988
-0.450930, -0.068059, 0.108499, 14.999986
-0.451307, -0.067293, 0.108582, 15.004950
-0.451727, -0.066518, 0.108666, 15.009957
-0.452201, -0.065723, 0.108754, 15.015049
-0.452717, -0.064945, 0.108849, 15.020769
-0.453270, -0.064203, 0.108954, 15.025273
-0.453840, -0.063496, 0.109066, 15.029982
-0.454405, -0.062813, 0.109173, 15.034943
-0.454970, -0.062148, 0.109279, 15.039931
-0.455525, -0.061493, 0.109378, 15.044949
-0.456103, -0.060838, 0.109476, 15.049958
-0.456728, -0.060202, 0.109592, 15.054932
-0.457378, -0.059562, 0.109703, 15.059958
-0.458008, -0.058908, 0.109792, 15.064944
-0.458647, -0.058239, 0.109879, 15.069923
-0.459292, -0.057571, 0.109959, 15.074904
-0.459931, -0.056897, 0.110044, 15.079911
-0.460560, -0.056246, 0.110124, 15.084897
-0.461140, -0.055609, 0.110182, 15.089870
-0.461702, -0.054972, 0.110227, 15.094929
-0.462293, -0.054353, 0.110275, 15.099971
-0.462896, -0.053726, 0.110325, 15.104981
-0.463464, -0.053095, 0.110349, 15.110000
-0.464039, -0.052475, 0.110374, 15.114949
-0.464670, -0.051877, 0.110426, 15.119952
-0.465299, -0.051279, 0.110472, 15.124932
-0.465888, -0.050660, 0.110481, 15.129956
-0.466562, -0.050069, 0.110515, 15.134937
-0.467263, -0.049488, 0.110560, 15.139952
-0.467941, -0.048929, 0.110591, 15.144943
-0.468705, -0.048416, 0.110672, 15.150025
-0.469489, -0.047913, 0.110741, 15.154985
-0.470217, -0.047418, 0.110765, 15.160010
-0.471031, -0.046959, 0.110832, 15.164908
-0.471810, -0.046509, 0.110870, 15.169907
-0.472611, -0.046097, 0.110917, 15.174885
-0.473450, -0.045702, 0.110968, 15.179911
-0.474316, -0.045323, 0.111044, 15.184887
-0.475187, -0.044958, 0.111107, 15.189993
-0.476047, -0.044585, 0.111153, 15.194960
-0.476968, -0.044231, 0.111214, 15.199869
-0.477875, -0.043909, 0.111262, 15.204892
-0.478790, -0.043611, 0.111307, 15.209899
-0.479686, -0.043330, 0.111320, 15.214942
-0.480568, -0.043054, 0.111327, 15.220026
-0.481435, -0.042801, 0.111301, 15.224946
-0.482300, -0.042559, 0.111270, 15.230018
-0.483215, -0.042353, 0.111275, 15.234933
-0.484108, -0.042173, 0.111269, 15.240088
-0.485028, -0.042023, 0.111296, 15.245049
-0.485973, -0.041902, 0.111333, 15.250103
-0.486939, -0.041804, 0.111375, 15.254994
-0.487868, -0.041727, 0.111384, 15.259998
-0.488772, -0.041673, 0.111373, 15.264950
-0.489668, -0.041623, 0.111338, 15.269901
-0.490596, -0.041584, 0.111311, 15.274975
-0.491561, -0.041551, 0.111295, 15.279912
-0.492513, -0.041519, 0.111264, 15.284972
-0.493492, -0.041517, 0.111251, 15.289970
-0.494478, -0.041530, 0.111236, 15.294893
-0.495454, -0.041538, 0.111225, 15.299941
-0.496394, -0.041551, 0.111212, 15.304895
-0.497279, -0.041591, 0.111203, 15.309963
-0.498168, -0.041659, 0.111234, 15.314949
-0.499039, -0.041737, 0.111289, 15.319965
-0.499883, -0.041817, 0.111349, 15.324941
-0.500718, -0.041925, 0.111413, 15.330011
-0.501558, -0.042046, 0.111459, 15.334980
-0.502361, -0.042162, 0.111492, 15.339995
-0.503104, -0.042275, 0.111494, 15.344995
-0.503811, -0.042390, 0.111478, 15.350025
-0.504545, -0.042516, 0.111461, 15.354941
-0.505266, -0.042644, 0.111445, 15.359878
-0.505972, -0.042782, 0.111443, 15.364946
-0.506731, -0.042955, 0.111479, 15.369888
-0.507513, -0.043151, 0.111549, 15.374887
-0.508222, -0.043355, 0.111588, 15.379898
-0.508917, -0.043576, 0.111611, 15.384901
-0.509617, -0.043807, 0.111623, 15.389910
-0.510301, -0.044040, 0.111591, 15.394886
-0.511006, -0.044288, 0.111585, 15.399909
-0.511750, -0.044553, 0.111570, 15.404895
-0.512512, -0.044830, 0.111549, 15.409906
-0.513271, -0.045103, 0.111538, 15.414954
-0.513994, -0.045377, 0.111479, 15.419969
-0.514711, -0.045657, 0.111420, 15.424971
-0.515442, -0.045946, 0.111368, 15.430033
-0.516180, -0.046255, 0.111361, 15.434955
-0.516969, -0.046595, 0.111387, 15.440050
-0.517749, -0.046942, 0.111418, 15.444959
-0.518559, -0.047309, 0.111451, 15.450040
-0.519313, -0.047691, 0.111445, 15.454953
-0.520023, -0.048078, 0.111409, 15.459972
-0.520712, -0.048478, 0.111342, 15.464978
-0.521435, -0.048889, 0.111292, 15.469969
-0.522150, -0.049292, 0.111245, 15.474973
-0.522873, -0.049695, 0.111205, 15.479976
-0.523627, -0.050112, 0.111211, 15.484979
-0.524398, -0.050542, 0.111233, 15.490004
-0.525082, -0.050979, 0.111241, 15.494980
-0.525725, -0.051428, 0.111239, 15.499973
-0.526367, -0.051889, 0.111233, 15.504987
-0.527012, -0.052363, 0.111234, 15.510027
-0.527624, -0.052860, 0.111217, 15.515065
-0.528262, -0.053400, 0.111210, 15.520125
-0.528921, -0.053962, 0.111210, 15.524939
-0.529523, -0.054519, 0.111180, 15.529893
-0.530118, -0.055072, 0.111131, 15.534894
-0.530668, -0.055620, 0.111036, 15.539942
-0.531220, -0.056187, 0.110950, 15.545055
-0.531778, -0.056766, 0.110901, 15.550034
-0.532375, -0.057362, 0.110893, 15.555136
-0.532975, -0.057963, 0.110892, 15.559894
-0.533539, -0.058561, 0.110889, 15.564922
-0.534144, -0.059177, 0.110910, 15.569985
-0.534699, -0.059805, 0.110888, 15.575207
-0.535184, -0.060436, 0.110806, 15.579994
-0.535675, -0.061092, 0.110739, 15.585030
-0.536167, -0.061772, 0.110680, 15.590156
-0.536670, -0.062478, 0.110625, 15.594947
-0.537182, -0.063205, 0.110571, 15.599958
-0.537686, -0.063936, 0.110500, 15.604958
-0.538192, -0.064647, 0.110451, 15.610004
-0.538723, -0.065348, 0.110423, 15.614940
-0.539212, -0.066052, 0.110375, 15.619970
-0.539705, -0.066766, 0.110334, 15.624955
-0.540159, -0.067502, 0.110284, 15.629987
-0.540605, -0.068273, 0.110241, 15.634971
-0.541051, -0.069077, 0.110198, 15.639919
-0.541496, -0.069894, 0.110164, 15.644891
-0.541920, -0.070720, 0.110087, 15.649891
-0.542365, -0.071568, 0.110025, 15.654901
-0.542818, -0.072428, 0.109976, 15.659895
-0.543242, -0.073287, 0.109916, 15.664897
-0.543593, -0.074119, 0.109822, 15.670150
-0.543936, -0.074939, 0.109725, 15.675053
-0.544263, -0.075769, 0.109619, 15.679976
-0.544566, -0.076603, 0.109486, 15.684943
-0.544895, -0.077463, 0.109380, 15.689930
-0.545201, -0.078333, 0.109294, 15.694933
-0.545495, -0.079173, 0.109222, 15.699950
-0.545761, -0.080014, 0.109158, 15.705085
-0.545988, -0.080856, 0.109086, 15.709960
-0.546221, -0.081705, 0.109037, 15.714889
-0.546454, -0.082551, 0.108977, 15.720053
-0.546665, -0.083401, 0.108907, 15.724972
-0.546895, -0.084277, 0.108867, 15.729953
-0.547078, -0.085140, 0.108825, 15.734939
-0.547199, -0.085974, 0.108770, 15.739993
-0.547337, -0.086792, 0.108729, 15.745233
-0.547424, -0.087615, 0.108657, 15.750043
-0.547452, -0.088436, 0.108561, 15.754941
-0.547525, -0.089260, 0.108488, 15.759995
-0.547603, -0.090094, 0.108422, 15.764980
-0.547631, -0.090932, 0.108334, 15.770180
-0.547638, -0.091814, 0.108245, 15.775010
-0.547626, -0.092698, 0.108156, 15.780003
-0.547577, -0.093595, 0.108061, 15.784962
-0.547511, -0.094496, 0.107973, 15.789895
-0.547447, -0.095369, 0.107887, 15.794889
-0.547399, -0.096228, 0.107813, 15.799891
-0.547352, -0.097056, 0.107728, 15.804927
-0.547305, -0.097861, 0.107632, 15.810005
-0.547264, -0.098644, 0.107527, 15.814943
-0.547224, -0.099453, 0.107426, 15.819997
-0.547174, -0.100273, 0.107334, 15.824924
-0.547115, -0.101097, 0.107256, 15.829906
-0.547034, -0.101943, 0.107186, 15.834975
-0.546929, -0.102808, 0.107120, 15.840008
-0.546805, -0.103663, 0.107048, 15.845018
-0.546651, -0.104521, 0.106967, 15.850032
-0.546482, -0.105379, 0.106892, 15.854975
-0.546300, -0.106234, 0.106823, 15.859979
-0.546110, -0.107083, 0.106758, 15.864979
-0.545919, -0.107926, 0.106699, 15.869919
-0.545719, -0.108740, 0.106634, 15.874959
-0.545510, -0.109535, 0.106565, 15.880028
-0.545300, -0.110308, 0.106498, 15.884886
-0.545084, -0.111062, 0.106435, 15.889885
-0.544856, -0.111821, 0.106374, 15.894895
-0.544614, -0.112573, 0.106311, 15.899923
-0.544351, -0.113336, 0.106244, 15.905029
-0.544065, -0.114119, 0.106169, 15.909979
-0.543760, -0.114908, 0.106087, 15.914970
-0.543435, -0.115716, 0.106001, 15.919889
-0.543096, -0.116518, 0.105910, 15.924893
-0.542751, -0.117311, 0.105818, 15.929890
-0.542398, -0.118100, 0.105720, 15.934895
-0.542048, -0.118867, 0.105621, 15.940078
-0.541686, -0.119613, 0.105508, 15.945068
-0.541313, -0.120335, 0.105387, 15.949981
-0.540943, -0.121026, 0.105270, 15.954926
-0.540562, -0.121729, 0.105158, 15.959935
-0.540178, -0.122434, 0.105055, 15.964969
-0.539789, -0.123138, 0.104957, 15.970118
-0.539378, -0.123868, 0.104855, 15.975036
-0.538956, -0.124601, 0.104750, 15.980133
-0.538544, -0.125326, 0.104655, 15.985159
-0.538121, -0.126056, 0.104560, 15.989935
-0.537690, -0.126773, 0.104469, 15.994993
-0.537257, -0.127491, 0.104388, 15.999895
-0.536834, -0.128197, 0.104328, 16.004942
-0.536412, -0.128856, 0.104267, 16.009906
-0.535973, -0.129481, 0.104198, 16.014895
-0.535540, -0.130072, 0.104137, 16.019890
-0.535106, -0.130643, 0.104081, 16.024994
-0.534649, -0.131220, 0.104023, 16.029928
-0.534175, -0.131787, 0.103963, 16.034997
-0.533676, -0.132368, 0.103901, 16.039981
-0.533165, -0.132972, 0.103848, 16.044984
-0.532652, -0.133571, 0.103801, 16.050037
-0.532086, -0.134170, 0.103722, 16.055010
-0.531487, -0.134760, 0.103631, 16.059970
-0.530893, -0.135320, 0.103549, 16.064975
-0.530318, -0.135877, 0.103496, 16.070114
-0.529720, -0.136414, 0.103435, 16.074876
-0.529095, -0.136898, 0.103363, 16.079919
-0.528496, -0.137374, 0.103318, 16.084890
-0.527910, -0.137838, 0.103286, 16.089962
-0.527260, -0.138261, 0.103208, 16.094964
-0.526602, -0.138683, 0.103129, 16.100089
-0.525981, -0.139114, 0.103085, 16.105143
-0.525351, -0.139526, 0.103054, 16.110277
-0.524685, -0.139930, 0.103008, 16.115070
-0.524014, -0.140348, 0.102972, 16.120050
-0.523349, -0.140778, 0.102951, 16.124978
-0.522632, -0.141170, 0.102896, 16.129968
-0.521881, -0.141546, 0.102818, 16.135013
-0.521174, -0.141924, 0.102786, 16.139898
-0.520419, -0.142272, 0.102734, 16.144883
-0.519657, -0.142599, 0.102688, 16.149988
-0.518939, -0.142928, 0.102666, 16.154970
-0.518173, -0.143234, 0.102612, 16.160004
-0.517417, -0.143528, 0.102575, 16.164936
-0.516671, -0.143799, 0.102558, 16.170016
-0.515886, -0.144057, 0.102528, 16.174928
-0.515125, -0.144306, 0.102516, 16.180004
-0.514357, -0.144541, 0.102499, 16.184938
-0.513582, -0.144752, 0.102492, 16.189968
-0.512785, -0.144943, 0.102482, 16.194936
-0.511957, -0.145121, 0.102458, 16.199983
-0.511147, -0.145298, 0.102442, 16.204953
-0.510295, -0.145445, 0.102398, 16.209878
-0.509455, -0.145588, 0.102366, 16.214894
-0.508639, -0.145733, 0.102339, 16.219909
-0.507836, -0.145877, 0.102321, 16.224965
-0.507001, -0.146003, 0.102286, 16.229986
-0.506193, -0.146116, 0.102270, 16.234949
-0.505388, -0.146220, 0.102245, 16.240026
-0.504552, -0.146303, 0.102207, 16.244932
-0.503706, -0.146376, 0.102182, 16.249990
-0.502826, -0.146442, 0.102147, 16.254998
-0.501936, -0.146492, 0.102115, 16.259913
-0.501029, -0.146516, 0.102081, 16.264933
-0.500173, -0.146554, 0.102094, 16.269935
-0.499323, -0.146581, 0.102107, 16.274944
-0.498442, -0.146585, 0.102108, 16.279890
-0.497597, -0.146590, 0.102145, 16.284890
-0.496759, -0.146586, 0.102185, 16.289944
-0.495893, -0.146544, 0.102200, 16.294904
-0.495028, -0.146483, 0.102209, 16.299945
-0.494132, -0.146402, 0.102196, 16.305007
-0.493208, -0.146309, 0.102157, 16.310046
-0.492294, -0.146206, 0.102132, 16.314973
-0.491412, -0.146104, 0.102137, 16.319885
-0.490539, -0.145999, 0.102138, 16.324893
-0.489638, -0.145864, 0.102126, 16.329903
-0.488769, -0.145729, 0.102136, 16.334911
-0.487895, -0.145575, 0.102131, 16.340054
-0.487021, -0.145403, 0.102130, 16.344960
